$GNGSA,M,3,07,09,17,30,01,22,,,,,,,1.2,0.8,1.0,1*3D
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.8,1.0,2*35
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.8,1.0,3*3C
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.8,1.0,4*31
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.8,1.0,5*37
#PPPNAVA,86,GPS,FINE,2415,432023000,17548,0,18,16;SOL_COMPUTED,PPP,30.00103540446,149.99981138702,859.2467,-40.3338,WGS84,0.3331,0.2788,0.5101,"9901",3.000,3.000,45,27,27,23,1,00,07,ff*a72d58b6
$GNRMC,000006.00,A,3000.06269626,N,14959.98163727,E,0.007,293.9,240426,3.6,E,P,S*4B
$GNGGA,000006.00,3000.06269626,N,14959.98163727,E,5,28,0.7,859.2847,M,-40.3338,M,4.0,9901*74
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432024000,17548,0,18,16;SOL_COMPUTED,PPP,30.00104493767,149.99969395439,859.2847,-40.3338,WGS84,0.3335,0.2787,0.5105,"9901",4.000,3.000,45,28,28,23,1,00,07,ff*0dc068e5
$GNRMC,000007.00,A,3000.06577148,N,14959.98467147,E,0.004,306.9,240426,3.6,E,P,S*42
$GNGGA,000007.00,3000.06577148,N,14959.98467147,E,5,28,0.7,859.2254,M,-40.3338,M,5.0,9901*7A
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432025000,17548,0,18,17;SOL_COMPUTED,PPP,30.00109619122,149.99974452461,859.2254,-40.3338,WGS84,0.3330,0.2786,0.5093,"9901",5.000,3.000,45,28,28,23,1,00,07,ff*cf7712f0
$GNRMC,000008.00,A,3000.07302006,N,14959.97742416,E,0.006,305.8,240426,3.6,E,P,S*49
$GNGGA,000008.00,3000.07302006,N,14959.97742416,E,5,27,0.8,859.2907,M,-40.3338,M,6.0,9901*7F
$GNGSA,M,3,07,09,17,30,01,22,,,,,,,1.2,0.8,1.0,1*3D
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.8,1.0,2*35
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.8,1.0,3*3C
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.8,1.0,4*31
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.8,1.0,5*37
#PPPNAVA,86,GPS,FINE,2415,432026000,17548,0,18,16;SOL_COMPUTED,PPP,30.00121700101,149.99962373607,859.2907,-40.3338,WGS84,0.3330,0.2786,0.5092,"9901",6.000,3.000,45,27,27,22,1,00,07,ff*db24179b
$GNRMC,000009.00,A,3000.06807550,N,14959.97174553,E,0.007,342.5,240426,3.6,E,P,S*4D
$GNGGA,000009.00,3000.06807550,N,14959.97174553,E,5,27,0.8,859.2383,M,-40.3338,M,7.0,9901*73
$GNGSA,M,3,07,09,17,30,01,22,,,,,,,1.2,0.8,1.0,1*3D
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.8,1.0,2*35
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.8,1.0,3*3C
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.8,1.0,4*31
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.8,1.0,5*37
#PPPNAVA,86,GPS,FINE,2415,432027000,17548,0,18,17;SOL_COMPUTED,PPP,30.00113459164,149.99952909218,859.2383,-40.3338,WGS84,0.3329,0.2785,0.5089,"9901",7.000,3.000,45,27,27,22,1,00,03,ff*b0ac8774
$GNRMC,000010.00,A,3000.06978841,N,14959.96923125,E,0.010,347.5,240426,3.6,E,P,S*4C
$GNGGA,000010.00,3000.06978841,N,14959.96923125,E,5,28,0.7,859.2532,M,-40.3338,M,8.0,9901*72
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432028000,17548,0,18,17;SOL_COMPUTED,PPP,30.00116314017,149.99948718749,859.2532,-40.3338,WGS84,0.3328,0.2784,0.5085,"9901",8.000,3.000,45,28,28,21,1,00,03,ff*f759586a
$GNRMC,000011.00,A,3000.07812573,N,14959.97013307,E,0.007,345.0,240426,3.6,E,P,S*45
$GNGGA,000011.00,3000.07812573,N,14959.97013307,E,5,28,0.7,859.2437,M,-40.3338,M,9.0,9901*7F
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432029000,17548,0,18,16;SOL_COMPUTED,PPP,30.00130209550,149.99950221774,859.2436,-40.3338,WGS84,0.3332,0.2793,0.5107,"9901",9.000,3.000,45,28,28,21,1,00,07,ff*c159308d
$GNRMC,000012.00,A,3000.08420804,N,15000.00106446,E,0.010,352.9,240426,3.6,E,P,S*4D
$GNGGA,000012.00,3000.08420804,N,15000.00106446,E,5,28,0.7,859.2440,M,-40.3338,M,10.0,9901*46
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
$GNGSA,M,3,71,83,84,,,,,,,,,,1.2,0.7,1.0,2*3A
$GNGSA,M,3,07,08,30,27,,,,,,,,,1.2,0.7,1.0,3*33
$GNGSA,M,3,01,02,03,38,41,08,32,10,34,13,07,25,1.2,0.7,1.0,4*3E
$GNGSA,M,3,07,03,,,,,,,,,,,1.2,0.7,1.0,5*38
#PPPNAVA,86,GPS,FINE,2415,432030000,17548,0,18,17;SOL_COMPUTED,PPP,30.00140346735,150.00001774100,859.2439,-40.3338,WGS84,0.3332,0.2793,0.5100,"9901",10.000,3.000,45,28,28,21,1,00,07,ff*740fae66
$GNRMC,000013.00,A,3000.08404024,N,14959.99046129,E,0.004,118.8,240426,3.6,E,P,S*45
$GNGGA,000013.00,3000.08404024,N,14959.99046129,E,5,28,0.7,859.2195,M,-40.3338,M,1.0,9901*7B
$GNGSA,M,3,07,09,17,30,01,14,22,,,,,,1.2,0.7,1.0,1*37
